User ID,Time,Category,Operation,Order ID,Transaction ID,Primary Asset,Realized Amount For Primary Asset,Realized Amount for Primary Asset in USD,Base Asset,Realized Amount For Base Asset,Realized Amount For Base Asset In USD,Quote Asset,Realized Amount for Quote Asset,Realized Amount for Quote Asset in USD,Fee Asset,Realized Amount for Fee Asset,Realized Amount for Fee Asset in USD,Payment Method,Withdraw Method,Additional Note
57173144,2025-03-06 01:18:45,Distribution,Staking Rewards,40105376564,2403522716,SOL,0.00024392,0.03504400,"","","","","","","","","",Wallet,"",""
57173144,2025-03-06 02:49:55,Convert,Convert,1945563439980136312,3392513,"","","",BCH,0.07000000,27.68047000,USDT,26.00382750,26.00761600,USDT,1.45563740,1.45584900,Wallet,"",""
57173144,2025-03-06 02:52:51,Convert,Convert,1945564951808626666,3392525,"","","",XRP,15.00000000,39.02593800,USDT,35.85008880,35.85531200,USDT,1.82263335,1.82289900,Wallet,"",""
57173144,2025-03-06 04:03:09,Convert,Convert,1945601184152740038,3392664,"","","",BTC,0.00129000,116.05062800,USDT,112.06498073,112.08130900,USDT,6.26548087,6.26639400,Wallet,"",""
57173144,2025-03-06 21:14:20,Deposit,Crypto Deposit,2403678813,2403678813,USDT,87.70008300,87.71286100,"","","","","","","","","",Wallet,"",""
57173144,2025-03-06 21:16:00,Withdrawal,Crypto Withdrawal,2403680220,2403680220,USDT,87.70008300,87.71286100,"","","","","","",USDT,12.29991700,12.30170900,Wallet,Wallet,""
57173144,2025-03-06 21:25:42,Convert,Convert,1946138510331276714,3394130,"","","",USDT,100.00000000,100.01457000,ADA,103.52225679,93.95186900,ADA,5.73273321,5.20275600,Wallet,"",""
57173144,2025-03-06 21:39:46,Sell,Sell,396a0995901b44d6a4ff2f6b65675c65,2403686455,"","","",USDT,65.55558500,65.56513600,USD,63.71000000,63.71000000,USD,1.80746500,1.80746500,Wallet,"",""
57173144,2025-03-06 21:50:04,Convert,Convert,1946151068815650274,3394169,"","","",BCH,0.08736800,34.54839100,TRUMP,2.49459750,32.67115900,TRUMP,0.13671197,1.79048500,Wallet,"",""
57173144,2025-03-06 22:01:19,Convert,Convert,1946156867021489652,3394212,"","","",USD,63.71000000,63.71000000,USDT,61.80360072,61.81260600,USDT,1.82813351,1.82840000,Wallet,"",""
57173144,2025-03-06 22:02:23,Convert,Convert,1946157416777312501,3394217,"","","",USDT,61.80360072,61.81260600,BTC,0.00064900,58.38516100,BTC,0.00003173,2.85448600,Wallet,"",""
57173144,2025-03-06 22:46:01,Withdrawal,Crypto Withdrawal,2403690121,2403690121,TRUMP,2.38454200,31.22978800,"","","","","","",TRUMP,0.11005500,1.44136500,Wallet,Wallet,""
57173144,2025-03-06 22:58:01,Withdrawal,Crypto Withdrawal,2403690131,2403690131,XRP,34.82314200,90.60038500,"","","","","","",XRP,0.30277200,0.78773100,Wallet,Wallet,""
57173144,2025-03-06 23:04:43,Convert,Convert,"",2403690135,"","","",TRUMP,5.0E-7,0.00000650,USDT,0.00000662,0.00000660,USDT,3.4E-7,3.0E-7,Wallet,"",""
57173144,2025-03-08 01:40:20,Deposit,Crypto Deposit,2403882933,2403882933,USDT,49.26607000,49.25224200,"","","","","","","","","",Wallet,"",""
57173144,2025-03-08 01:43:40,Spot Trading,Buy,158083868,2403890152,"","","",XRP,14.00000000,32.52814000,USDT,32.95740000,32.94815000,XRP,0.05600000,0.13011300,Wallet,"",""
57173144,2025-03-08 01:43:45,Spot Trading,Buy,158083868,2403890607,"","","",XRP,6.00000000,13.94063100,USDT,14.12460000,14.12063600,XRP,0.02400000,0.05576300,Wallet,"",""
57173144,2025-03-09 21:58:01,Deposit,Crypto Deposit,2404037779,2404037779,XRP,46.88640600,100.08261700,"","","","","","","","","",Wallet,"",""
57173144,2025-03-10 00:42:39,Convert,Convert,1948466528634594656,3399245,"","","",SOL,0.49700000,59.01941300,USDT,58.12829826,58.10971000,USDT,4.30384774,4.30247100,Wallet,"",""
57173144,2025-03-10 00:43:55,Convert,Convert,1948467190059551103,3399250,"","","",XRP,66.80640600,134.83498400,USDT,132.45790891,132.41555200,USDT,9.41473289,9.41172200,Wallet,"",""
57173144,2025-03-10 00:46:57,Convert,Convert,1948468736247777663,3399261,"","","",ADA,103.52225600,69.62875900,USDT,69.86785068,69.84550800,USDT,4.96631774,4.96473000,Wallet,"",""
57173144,2025-03-10 00:57:34,Convert,Convert,"",2404047958,"","","",ADA,7.9E-7,5.0E-7,USDT,5.7E-7,6.0E-7,USDT,3E-8,0E-8,Wallet,"",""
57173144,2025-03-10 01:56:11,Convert,Convert,1948504427426016671,3399391,"","","",BTC,0.00166076,130.42280700,USDT,126.30805555,126.26766500,USDT,9.20325295,9.20031000,Wallet,"",""
57173144,2025-03-10 03:08:20,Deposit,Crypto Deposit,2404065725,2404065725,PEPE,535307.73865761,3.06196000,"","","","","","","","","",Wallet,"",""
57173144,2025-03-10 08:32:56,Spot Trading,Buy,159652211,2404088870,"","","",XRP,23.00000000,46.42076700,USDT,49.56500000,49.54915000,XRP,0.09200000,0.18568300,Wallet,"",""
57173144,2025-03-10 08:33:25,Spot Trading,Buy,159652211,2404088388,"","","",XRP,47.00000000,94.85982900,USDT,101.28500000,101.25261100,XRP,0.18800000,0.37943900,Wallet,"",""
57173144,2025-03-10 08:33:25,Spot Trading,Buy,159680354,2404088387,"","","",XRP,82.00000000,165.50012700,USDT,176.71000000,176.65349200,XRP,0.32800000,0.66200100,Wallet,"",""
57173144,2025-03-11 05:51:36,Convert,Convert,1949367930600867809,3401625,"","","",USDT,20.00000000,19.99552900,USD,19.40000000,19.40000000,USD,0.58489800,0.58489800,Wallet,"",""
57173144,2025-03-11 13:15:08,Withdrawal,USD Withdrawal,72c6ec60cf834041989b2742652efc47,2404215501,USD,19.40000000,19.40000000,"","","","","","",USD,0E-8,0E-8,Wallet,ACH,""
57173144,2025-03-11 18:21:54,Spot Trading,Sell,162047748,2404308039,"","","",XRP,25.00000000,54.17289400,USDT,54.01000000,53.99792700,USDT,0.21604000,0.21599200,Wallet,"",""
57173144,2025-03-11 18:37:26,Spot Trading,Buy,162068052,2404309686,"","","",XRP,43.00000000,93.17737800,USDT,92.85850000,92.83774300,XRP,0.17200000,0.37271000,Wallet,"",""
57173144,2025-03-11 18:49:27,Spot Trading,Sell,162079465,2404309823,"","","",XRP,84.00000000,182.02092500,USDT,183.15360000,183.11266000,USDT,0.73261440,0.73245100,Wallet,"",""
57173144,2025-03-11 19:07:31,Spot Trading,Sell,162092074,2404311369,"","","",XRP,43.00000000,93.17737800,USDT,93.99800000,93.97698900,USDT,0.37599200,0.37590800,Wallet,"",""
57173144,2025-03-11 19:31:12,Spot Trading,Sell,162107049,2404312953,"","","",XRP,42.00000000,91.01046200,USDT,92.19000000,92.16939300,USDT,0.36876000,0.36867800,Wallet,"",""
57173144,2025-03-11 19:58:46,Spot Trading,Buy,162128682,2404314031,"","","",XRP,125.00000000,270.86447100,USDT,275.33750000,275.27595400,XRP,0.75000000,1.62518700,Wallet,"",""
57173144,2025-03-13 01:10:25,Distribution,Staking Rewards,40105443360,2404536202,SOL,0.00098373,0.12128000,"","","","","","","","","",Wallet,"",""
57173144,2025-03-13 14:00:15,Spot Trading,Buy,1452894940,2404615440,"","","",BTC,0.00116000,94.03737400,USDT,94.72560000,94.69018500,BTC,0.00000464,0.37614900,Wallet,"",""
57173144,2025-03-14 10:52:59,Convert,Convert,1951749773434340627,3405773,"","","",BTC,0.00115536,97.01453900,ETH,0.04765611,90.99779400,ETH,0.00281427,5.37375700,Wallet,"",""
57173144,2025-03-14 11:21:34,Spot Trading,Sell,163831076,2404677086,"","","",XRP,19.00000000,44.77240900,USDT,44.01160000,44.01288200,USDT,0.26406960,0.26407700,Wallet,"",""
57173144,2025-03-14 11:21:34,Spot Trading,Sell,163831076,2404677084,"","","",XRP,41.00000000,96.61414600,USDT,94.98060000,94.98336600,USDT,0.56988360,0.56990000,Wallet,"",""
57173144,2025-03-14 11:30:10,Spot Trading,Sell,163832532,2404677110,"","","",XRP,64.00000000,150.81232600,USDT,148.47360000,148.47792400,USDT,0.59389440,0.59391200,Wallet,"",""
57173144,2025-03-14 11:34:54,Convert,Convert,"",2404670233,"","","",PEPE,535307.73000000,3.77927260,BTC,0.00004538,3.81051770,BTC,0.00000227,0.19060990,Wallet,"",""
57173144,2025-03-14 14:48:17,Spot Trading,Buy,163917579,2404691608,"","","",XRP,26.00000000,61.26750700,USDT,60.73600000,60.73776900,XRP,0.15600000,0.36760500,Wallet,"",""
57173144,2025-03-14 14:51:23,Spot Trading,Buy,163918844,2404690216,"","","",XRP,72.00000000,169.66386600,USDT,167.90400000,167.90888900,XRP,0.43200000,1.01798300,Wallet,"",""
57173144,2025-03-14 15:03:25,Convert,Convert,1951878837201595455,3405983,"","","",XRP,97.88200000,230.65331400,USDT,217.38279307,217.38912300,USDT,11.73743489,11.73777700,Wallet,"",""
57173144,2025-03-14 15:04:30,Convert,Convert,1951879404137278527,3405986,"","","",ETH,0.04765611,90.99779400,USDT,86.83393336,86.83646200,USDT,4.90503151,4.90517400,Wallet,"",""
57173144,2025-03-14 15:53:39,Spot Trading,Buy,163934294,2404701908,"","","",XRP,39.00000000,91.90126100,USDT,91.88400000,91.88667600,XRP,0.15600000,0.36760500,Wallet,"",""
57173144,2025-03-14 17:33:24,Spot Trading,Buy,163994348,2404709052,"","","",XRP,114.00000000,268.63445500,USDT,268.58400000,268.59182100,XRP,0.45600000,1.07453800,Wallet,"",""
57173144,2025-03-14 17:53:57,Convert,Convert,1951966746592207874,3406216,"","","",XRP,51.38800000,121.09287200,USD,114.12000000,114.12000000,USD,6.08100327,6.08100300,Wallet,"",""
57173144,2025-03-14 18:57:41,Convert,Convert,1951999585912148683,3406293,"","","",USD,114.12000000,114.12000000,USDT,110.68305724,110.68628000,USDT,3.30604223,3.30613900,Wallet,"",""
57173144,2025-03-14 19:00:15,Convert,Convert,1952000908762082367,3406295,"","","",USDT,80.00000000,80.00233000,XRP,32.41177480,76.37648700,XRP,1.59645366,3.76195100,Wallet,"",""
57173144,2025-03-14 21:02:23,Spot Trading,Sell,164039555,2404718226,"","","",XRP,100.00000000,235.64425900,USDT,234.84000000,234.84683900,USDT,1.40904000,1.40908100,Wallet,"",""
57173144,2025-03-14 21:20:03,Spot Trading,Buy,1187383585,2404720393,"","","",ETH,0.06890000,131.56231200,USDT,132.36930200,132.37315700,ETH,0.00041340,0.78937400,Wallet,"",""
57173144,2025-03-15 03:35:46,Spot Trading,Buy,164122133,2404739997,"","","",XRP,54.00000000,129.23487400,USDT,130.90140000,130.90718600,XRP,0.32400000,0.77540900,Wallet,"",""
57173144,2025-03-15 03:59:51,Convert,Convert,"",2404736969,"","","",BTC,0.00004311,3.63603140,USDT,3.64966328,3.64982460,USDT,0.18248317,0.18249120,Wallet,"",""
57173144,2025-03-15 06:28:04,Sell,Sell,87dea7847a2e4588a1d90cd53a4df026,2404746010,"","","",XRP,50.00000000,119.66192100,USDT,113.37238154,113.37238154,USD,8.24270000,8.24270000,Wallet,"",""
57173144,2025-03-15 06:30:30,Spot Trading,Buy,154872454,2404746376,"","","",LINK,5.87000000,82.40201200,USDT,81.59300000,81.59660600,LINK,0.02348000,0.32960800,Wallet,"",""
57173144,2025-03-15 06:32:32,Spot Trading,Buy,154872454,2404746384,"","","",LINK,0.54000000,7.58042400,USDT,7.50600000,7.50633200,LINK,0.00216000,0.03032200,Wallet,"",""
57173144,2025-03-15 06:37:51,Convert,Convert,1952360449064359813,3407067,"","","",XRP,37.08777480,88.75988700,USDT,83.91841128,83.92212000,USDT,6.11540093,6.11567100,Wallet,"",""
57173144,2025-03-15 23:15:57,Spot Trading,Buy,61337184,2404778544,"","","",ARB,189.90000000,69.23557500,USDT,69.46542000,69.46849000,ARB,1.13940000,0.41541300,Wallet,"",""
57173144,2025-03-16 02:12:14,Spot Trading,Buy,164570256,2404792231,"","","",XRP,18.00000000,41.36160900,USDT,42.62400000,42.62876200,XRP,0.07200000,0.16544600,Wallet,"",""
57173144,2025-03-17 20:34:18,Sell,Sell,35cca66db39446f8a2b30709507067ef,2404900040,"","","",LINK,6.30000000,88.42304500,USDT,84.82753597,84.82753597,USD,4.38053100,4.38053100,Wallet,"",""
57173144,2025-03-18 04:42:12,Spot Trading,Buy,165421559,2404939333,"","","",XRP,37.00000000,84.61752700,USDT,84.58200000,84.56512000,XRP,0.14800000,0.33847000,Wallet,"",""
57173144,2025-03-18 07:09:24,Convert,Convert,"",2404942398,"","","",LINK,0.08436000,1.17456890,USDT,1.19622480,1.19598610,USDT,0.05981124,0.05979930,Wallet,"",""
57173144,2025-03-19 18:14:32,Spot Trading,Sell,166410258,2405059145,"","","",XRP,20.00000000,50.91682900,USDT,49.80000000,49.81445900,USDT,0.29880000,0.29888700,Wallet,"",""
57173144,2025-03-19 18:36:38,Spot Trading,Buy,90809266,2405061824,"","","",FET,24.50000000,13.45170000,USDT,13.18100000,13.18482700,FET,0.14700000,0.08071000,Wallet,"",""
57173144,2025-03-19 22:33:14,Spot Trading,Sell,166565673,2405079690,"","","",XRP,17.00000000,43.27930400,USDT,42.89270000,42.90515400,USDT,0.25735620,0.25743100,Wallet,"",""
57173144,2025-03-20 00:51:26,Spot Trading,Buy,166624678,2405169799,"","","",XRP,8.00000000,19.47739200,USDT,20.00000000,19.98984200,XRP,0.03200000,0.07791000,Wallet,"",""
57173144,2025-03-20 01:10:47,Distribution,Staking Rewards,40105490872,2405206307,SOL,0.00018286,0.02333700,"","","","","","","","","",Wallet,"",""
57173144,2025-03-20 02:02:20,Deposit,Crypto Deposit,2405248683,2405248683,USDT,105.95895600,105.90514200,"","","","","","","","","",Wallet,"",""
57173144,2025-03-20 03:10:30,Spot Trading,Buy,166686579,2405251990,"","","",XRP,20.00000000,48.69347900,USDT,49.86000000,49.83467700,XRP,0.12000000,0.29216100,Wallet,"",""
57173144,2025-03-20 07:19:51,Spot Trading,Buy,276330404,2405259620,"","","",ATOM,12.66000000,59.23394500,USDT,59.04624000,59.01625200,ATOM,0.07596000,0.35540400,Wallet,"",""
57173144,2025-03-20 07:26:40,Spot Trading,Buy,490122594,2405258638,"","","",ADA,80.90000000,58.04713100,USDT,59.04891000,59.01892000,ADA,0.48540000,0.34828300,Wallet,"",""
57173144,2025-03-20 07:46:36,Convert,Convert,1956106734288293091,3413303,"","","",ADA,80.41460000,57.69884800,ATOM,11.84632431,55.42689800,ATOM,0.67166449,3.14260200,Wallet,"",""
57173144,2025-03-20 09:49:20,Sell,Sell,ee3cd6ba8978406ca05ece49fc6f7dc0,2405258279,"","","",FET,24.35300000,12.71971900,USDT,12.29250551,12.29250551,USD,0.70186300,0.70186300,Wallet,"",""
57173144,2025-03-20 09:51:02,Spot Trading,Sell,536982864,2405261615,"","","",ATOM,11.84000000,55.39730700,USD,55.79008000,55.79008000,USD,0.33474048,0.33474048,Wallet,"",""
57173144,2025-03-20 09:55:13,Spot Trading,Sell,61518123,2405264234,"","","",ARB,1.80000000,0.67586900,USDT,0.67806000,0.67771600,USDT,0.00406836,0.00406600,Wallet,"",""
57173144,2025-03-20 09:55:13,Spot Trading,Sell,61518123,2405264239,"","","",ARB,152.40000000,57.22360000,USDT,56.96712000,56.93818800,USDT,0.34180272,0.34162900,Wallet,"",""
57173144,2025-03-20 09:55:13,Spot Trading,Sell,61518123,2405264238,"","","",ARB,34.50000000,12.95416100,USDT,12.92370000,12.91713600,USDT,0.07754220,0.07750300,Wallet,"",""
57173144,2025-03-20 09:58:25,Spot Trading,Buy,166785923,2405263852,"","","",XRP,32.00000000,77.90956700,USDT,80.30400000,80.26321500,XRP,0.19200000,0.46745700,Wallet,"",""
57173144,2025-03-20 10:04:35,Spot Trading,Buy,61886611,2405264268,"","","",XRP,22.00000000,53.56282700,USD,55.31240000,55.31240000,XRP,0.13200000,0.32137700,Wallet,"",""
57173144,2025-03-20 10:10:47,Deposit,USD Deposit,db3d85c8f1024ff2980f4696a8c5181a,2405226443,USD,50.00000000,50.00000000,"","","","","","",USD,0E-8,0E-8,ACH,"",""
57173144,2025-03-20 10:15:44,Convert,Convert,1956183597023030335,3413366,"","","",USD,50.14293952,50.14294000,USDT,48.64250843,48.61780400,USDT,1.45340205,1.45266400,Wallet,"",""
57173144,2025-03-20 10:16:26,Spot Trading,Buy,166795276,2405264980,"","","",XRP,20.00000000,48.69347900,USDT,49.81600000,49.79069900,XRP,0.12000000,0.29216100,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325894,"","","",XRP,20.00000000,47.58555100,USDT,47.77800000,47.76116600,USDT,0.28666800,0.28656700,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325903,"","","",XRP,50.00000000,118.96387700,USDT,119.40000000,119.35793100,USDT,0.71640000,0.71614800,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325896,"","","",XRP,4.00000000,9.51711000,USDT,9.55440000,9.55103400,USDT,0.05732640,0.05730600,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325893,"","","",XRP,45.00000000,107.06748900,USDT,107.52750000,107.48961400,USDT,0.64516500,0.64493800,Wallet,"",""
57173144,2025-03-21 22:30:58,Spot Trading,Buy,167451191,2405361795,"","","",XRP,60.00000000,142.75665200,USDT,143.39400000,143.34347700,XRP,0.24000000,0.57102700,Wallet,"",""
57173144,2025-03-22 22:49:26,Spot Trading,Buy,276492314,2405394366,"","","",ATOM,13.37000000,65.21402900,USDT,65.64670000,65.63866600,ATOM,0.05348000,0.26085600,Wallet,"",""
57173144,2025-03-22 22:50:44,Spot Trading,Buy,276492424,2405393792,"","","",ATOM,11.40000000,55.60508100,USDT,55.86000000,55.85316400,ATOM,0.04560000,0.22242000,Wallet,"",""
57173144,2025-03-25 04:15:55,Spot Trading,Buy,34958864,2405539881,"","","",RENDER,0.24000000,0.97007000,USDT,0.91416000,0.91433200,RENDER,0.00144000,0.00582000,Wallet,"",""
57173144,2025-03-25 04:16:09,Spot Trading,Buy,34958864,2405538383,"","","",RENDER,4.65000000,18.79511200,USDT,17.71185000,17.71518600,RENDER,0.01860000,0.07518000,Wallet,"",""
57173144,2025-03-27 00:34:38,Distribution,Staking Rewards,40105535492,2405711373,ETH,0.00003302,0.06611800,"","","","","","","","","",Wallet,"",""
57173144,2025-03-27 00:44:02,Distribution,Staking Rewards,40105537475,2405711995,SOL,0.00057379,0.07946500,"","","","","","","","","",Wallet,"",""
57173144,2025-03-27 01:25:47,Distribution,Staking Rewards,40105545525,2405806611,ATOM,0.00755839,0.03636600,"","","","","","","","","",Wallet,"",""
57173144,2025-03-29 02:13:09,Deposit,USD Deposit,8db77f8b51c247df8c216366b293a153,2405957119,USD,50.00000000,50.00000000,"","","","","","",USD,0E-8,0E-8,ACH,"",""
57173144,2025-03-29 02:13:56,Convert,Convert,1962614812332581085,3423075,"","","",USD,50.00000000,50.00000000,USDT,48.56207984,48.54223000,USDT,1.44405041,1.44346000,Wallet,"",""
57173144,2025-03-31 02:08:17,Spot Trading,Buy,171375488,2406088926,"","","",XRP,11.00000000,22.98886400,USDT,23.14620000,23.14083200,XRP,0.06600000,0.13793300,Wallet,"",""
57173144,2025-03-31 03:47:43,Spot Trading,Buy,61998615,2406093960,"","","",ARB,76.80000000,25.19011300,USDT,25.42080000,25.41490400,ARB,0.30720000,0.10076000,Wallet,"",""
57173144,2025-04-02 00:17:17,Spot Trading,Sell,62038034,2406206144,"","","",ARB,4.50000000,1.38315100,USDT,1.49985000,1.49954600,USDT,0.00899910,0.00899700,Wallet,"",""
57173144,2025-04-02 00:17:17,Spot Trading,Sell,62038034,2406206142,"","","",ARB,33.70000000,10.35826600,USDT,11.52540000,11.52306500,USDT,0.06915240,0.06913800,Wallet,"",""
57173144,2025-04-02 06:48:23,Convert,Convert,1965724944180496401,3426894,"","","",ARB,38.35340000,11.78856700,USDT,11.67121359,11.66884900,USDT,0.65940451,0.65927100,Wallet,"",""
57173144,2025-04-02 06:49:10,Convert,Convert,1965725347907427223,3426898,"","","",RENDER,4.86996000,16.16604200,USDT,15.92752072,15.92429400,USDT,1.01458312,1.01437800,Wallet,"",""
57173144,2025-04-02 06:51:15,Convert,Convert,1965726421649256224,3426903,"","","",SOL,0.49898430,58.98663000,USDT,58.84642840,58.83450700,USDT,3.04846857,3.04785100,Wallet,"",""
57173144,2025-04-02 06:58:15,Spot Trading,Buy,18722956,2406224071,"","","",PEPE,13543091.00000000,95.74965300,USDT,98.99999521,98.97994000,PEPE,54172.36000000,0.38299900,Wallet,"",""
57173144,2025-04-02 07:15:44,Convert,Convert,1965739031673232279,3426909,"","","",PEPE,13488918.64000000,95.36665500,USDT,92.40028521,92.38156700,USDT,5.25948575,5.25842000,Wallet,"",""
57173144,2025-04-02 07:16:38,Sell,Sell,ea2a49b2d6c7495e9529334310b8fa9b,2406218812,"","","",ETH,0.06851000,122.99690800,USDT,120.76685184,120.76685184,USD,6.25714700,6.25714700,Wallet,"",""
57173144,2025-04-02 07:18:01,Sell,Sell,be5a87f46f9b4cf38aabd16098ca96e2,2406218813,"","","",XRP,70.80000000,143.37471700,USDT,139.71192383,139.71192383,USD,7.34738700,7.34738700,Wallet,"",""
57173144,2025-04-02 18:45:33,Spot Trading,Buy,1462404644,2406257830,"","","",BTC,0.00153000,126.20313400,USDT,132.50053980,132.47369800,BTC,0.00000918,0.75721900,Wallet,"",""
57173144,2025-04-02 18:47:11,Spot Trading,Buy,1195317716,2406258772,"","","",ETH,0.09290000,166.78459700,USDT,176.55180500,176.51603900,ETH,0.00037160,0.66713800,Wallet,"",""
57173144,2025-04-02 20:21:12,Spot Trading,Sell,1462405530,2406269588,"","","",BTC,0.00030000,24.74571300,USDT,26.24030400,26.23498800,USDT,0.15744182,0.15741000,Wallet,"",""
57173144,2025-04-02 20:21:12,Spot Trading,Sell,1462405530,2406269585,"","","",BTC,0.00006000,4.94914300,USDT,5.24676120,5.24569800,USDT,0.03148057,0.03147400,Wallet,"",""
57173144,2025-04-02 20:21:12,Spot Trading,Sell,1462405530,2406269584,"","","",BTC,0.00040000,32.99428300,USDT,34.98416800,34.97708100,USDT,0.20990501,0.20986200,Wallet,"",""
57173144,2025-04-02 20:24:03,Spot Trading,Buy,173289413,2406270194,"","","",XRP,50.00000000,101.25333200,USDT,109.44000000,109.41783000,XRP,0.20000000,0.40501300,Wallet,"",""
57173144,2025-04-03 01:19:41,Distribution,Staking Rewards,40105591006,2406421892,ATOM,0.09093257,0.42217100,"","","","","","","","","",Wallet,"",""
57173144,2025-04-06 18:56:21,Convert,Convert,1969068816738602914,3430852,"","","",XRP,49.87800000,95.66076000,USDT,92.99366111,92.92634400,USDT,6.93159739,6.92658000,Wallet,"",""
57173144,2025-04-06 19:01:19,Spot Trading,Sell,1464427494,2406692080,"","","",BTC,0.00076000,59.44300500,USDT,60.26895760,60.22533000,USDT,0.24107583,0.24090100,Wallet,"",""
57173144,2025-04-06 21:23:08,Spot Trading,Buy,1197819226,2406706944,"","","",ETH,0.09620000,151.68124200,USDT,153.57656600,153.46539300,ETH,0.00057720,0.91008700,Wallet,"",""
57173144,2025-04-06 22:15:51,Convert,Convert,"",2406699977,"","","",BTC,8.2E-7,0.06413590,ETH,0.00004044,0.06376290,ETH,0.00000203,0.00320080,Wallet,"",""
57173144,2025-04-06 22:15:51,Convert,Convert,"",2406699978,"","","",USDT,0.30318601,0.30296650,ETH,0.00018921,0.29833270,ETH,0.00000947,0.01493160,Wallet,"",""
57173144,2025-04-08 06:49:06,Buy,Buy,919c8f26bfec448f907b1771e1cdbcaf,2406880473,"","","",USD,103.00000000,103.00000000,USDT,100.22108852,100.11831300,USD,2.76295800,2.76295800,ACH,"",""
57173144,2025-04-08 06:49:55,Deposit,USD Deposit,6be48ffd015f46248e6bb43ea2669509,2406846067,USD,103.00000000,103.00000000,"","","","","","",USD,0E-8,0E-8,ACH,"",""
57173144,2025-04-08 06:57:18,Spot Trading,Buy,178611126,2406884031,"","","",XRP,53.00000000,95.11208200,USDT,98.63830000,98.53714700,XRP,0.31800000,0.57067200,Wallet,"",""
57173144,2025-04-08 07:28:20,Deposit,Crypto Deposit,2406884059,2406884059,ADA,31.81997900,17.75198500,"","","","","","","","","",Wallet,"",""
57173144,2025-04-08 07:55:43,Spot Trading,Sell,178643530,2406887617,"","","",XRP,30.00000000,53.83702700,USDT,55.84500000,55.78773200,USDT,0.33507000,0.33472600,Wallet,"",""
57173144,2025-04-08 07:56:24,Spot Trading,Buy,178643825,2406886724,"","","",XRP,30.00000000,53.83702700,USDT,55.98900000,55.93158400,XRP,0.18000000,0.32302200,Wallet,"",""
57173144,2025-04-08 08:03:51,Spot Trading,Sell,178645430,2406887636,"","","",XRP,15.00000000,26.91851400,USDT,28.01250000,27.98377300,USDT,0.11205000,0.11193500,Wallet,"",""
57173144,2025-04-08 08:23:08,Spot Trading,Buy,178656824,2406887336,"","","",XRP,15.00000000,26.91851400,USDT,27.81300000,27.78447800,XRP,0.06000000,0.10767400,Wallet,"",""
