User ID,Time,Category,Operation,Order ID,Transaction ID,Primary Asset,Realized Amount For Primary Asset,Realized Amount for Primary Asset in USD,Base Asset,Realized Amount For Base Asset,Realized Amount For Base Asset In USD,Quote Asset,Realized Amount for Quote Asset,Realized Amount for Quote Asset in USD,Fee Asset,Realized Amount for Fee Asset,Realized Amount for Fee Asset in USD,Payment Method,Withdraw Method,Additional Note
57173144,2025-03-13 14:00:15,Spot Trading,Buy,1452894940,2404615440,"","","",BTC,0.00116000,94.03737400,USDT,94.72560000,94.69018500,BTC,0.00000464,0.37614900,Wallet,"",""
57173144,2025-03-14 11:21:34,Spot Trading,Sell,163831076,2404677084,"","","",XRP,41.00000000,96.61414600,USDT,94.98060000,94.98336600,USDT,0.56988360,0.56990000,Wallet,"",""
57173144,2025-03-14 11:21:34,Spot Trading,Sell,163831076,2404677086,"","","",XRP,19.00000000,44.77240900,USDT,44.01160000,44.01288200,USDT,0.26406960,0.26407700,Wallet,"",""
57173144,2025-03-14 11:30:10,Spot Trading,Sell,163832532,2404677110,"","","",XRP,64.00000000,150.81232600,USDT,148.47360000,148.47792400,USDT,0.59389440,0.59391200,Wallet,"",""
57173144,2025-03-14 14:48:17,Spot Trading,Buy,163917579,2404691608,"","","",XRP,26.00000000,61.26750700,USDT,60.73600000,60.73776900,XRP,0.15600000,0.36760500,Wallet,"",""
57173144,2025-03-14 14:51:23,Spot Trading,Buy,163918844,2404690216,"","","",XRP,72.00000000,169.66386600,USDT,167.90400000,167.90888900,XRP,0.43200000,1.01798300,Wallet,"",""
57173144,2025-03-14 15:53:39,Spot Trading,Buy,163934294,2404701908,"","","",XRP,39.00000000,91.90126100,USDT,91.88400000,91.88667600,XRP,0.15600000,0.36760500,Wallet,"",""
57173144,2025-03-14 17:33:24,Spot Trading,Buy,163994348,2404709052,"","","",XRP,114.00000000,268.63445500,USDT,268.58400000,268.59182100,XRP,0.45600000,1.07453800,Wallet,"",""
57173144,2025-03-14 21:02:23,Spot Trading,Sell,164039555,2404718226,"","","",XRP,100.00000000,235.64425900,USDT,234.84000000,234.84683900,USDT,1.40904000,1.40908100,Wallet,"",""
57173144,2025-03-14 21:20:03,Spot Trading,Buy,1187383585,2404720393,"","","",ETH,0.06890000,131.56231200,USDT,132.36930200,132.37315700,ETH,0.00041340,0.78937400,Wallet,"",""
57173144,2025-03-15 03:35:46,Spot Trading,Buy,164122133,2404739997,"","","",XRP,54.00000000,129.23487400,USDT,130.90140000,130.90718600,XRP,0.32400000,0.77540900,Wallet,"",""
57173144,2025-03-15 06:30:30,Spot Trading,Buy,154872454,2404746376,"","","",LINK,5.87000000,82.40201200,USDT,81.59300000,81.59660600,LINK,0.02348000,0.32960800,Wallet,"",""
57173144,2025-03-15 06:32:32,Spot Trading,Buy,154872454,2404746384,"","","",LINK,0.54000000,7.58042400,USDT,7.50600000,7.50633200,LINK,0.00216000,0.03032200,Wallet,"",""
57173144,2025-03-15 23:15:57,Spot Trading,Buy,61337184,2404778544,"","","",ARB,189.90000000,69.23557500,USDT,69.46542000,69.46849000,ARB,1.13940000,0.41541300,Wallet,"",""
57173144,2025-03-16 02:12:14,Spot Trading,Buy,164570256,2404792231,"","","",XRP,18.00000000,41.36160900,USDT,42.62400000,42.62876200,XRP,0.07200000,0.16544600,Wallet,"",""
57173144,2025-03-18 04:42:12,Spot Trading,Buy,165421559,2404939333,"","","",XRP,37.00000000,84.61752700,USDT,84.58200000,84.56512000,XRP,0.14800000,0.33847000,Wallet,"",""
57173144,2025-03-19 18:14:32,Spot Trading,Sell,166410258,2405059145,"","","",XRP,20.00000000,50.91682900,USDT,49.80000000,49.81445900,USDT,0.29880000,0.29888700,Wallet,"",""
57173144,2025-03-19 18:36:38,Spot Trading,Buy,90809266,2405061824,"","","",FET,24.50000000,13.45170000,USDT,13.18100000,13.18482700,FET,0.14700000,0.08071000,Wallet,"",""
57173144,2025-03-19 22:33:14,Spot Trading,Sell,166565673,2405079690,"","","",XRP,17.00000000,43.27930400,USDT,42.89270000,42.90515400,USDT,0.25735620,0.25743100,Wallet,"",""
57173144,2025-03-20 00:51:26,Spot Trading,Buy,166624678,2405169799,"","","",XRP,8.00000000,19.47739200,USDT,20.00000000,19.98984200,XRP,0.03200000,0.07791000,Wallet,"",""
57173144,2025-03-20 03:10:30,Spot Trading,Buy,166686579,2405251990,"","","",XRP,20.00000000,48.69347900,USDT,49.86000000,49.83467700,XRP,0.12000000,0.29216100,Wallet,"",""
57173144,2025-03-20 07:19:51,Spot Trading,Buy,276330404,2405259620,"","","",ATOM,12.66000000,59.23394500,USDT,59.04624000,59.01625200,ATOM,0.07596000,0.35540400,Wallet,"",""
57173144,2025-03-20 07:26:40,Spot Trading,Buy,490122594,2405258638,"","","",ADA,80.90000000,58.04713100,USDT,59.04891000,59.01892000,ADA,0.48540000,0.34828300,Wallet,"",""
57173144,2025-03-20 09:51:02,Spot Trading,Sell,536982864,2405261615,"","","",ATOM,11.84000000,55.39730700,USD,55.79008000,55.79008000,USD,0.33474048,0.33474048,Wallet,"",""
57173144,2025-03-20 09:55:13,Spot Trading,Sell,61518123,2405264234,"","","",ARB,1.80000000,0.67586900,USDT,0.67806000,0.67771600,USDT,0.00406836,0.00406600,Wallet,"",""
57173144,2025-03-20 09:55:13,Spot Trading,Sell,61518123,2405264239,"","","",ARB,152.40000000,57.22360000,USDT,56.96712000,56.93818800,USDT,0.34180272,0.34162900,Wallet,"",""
57173144,2025-03-20 09:55:13,Spot Trading,Sell,61518123,2405264238,"","","",ARB,34.50000000,12.95416100,USDT,12.92370000,12.91713600,USDT,0.07754220,0.07750300,Wallet,"",""
57173144,2025-03-20 09:58:25,Spot Trading,Buy,166785923,2405263852,"","","",XRP,32.00000000,77.90956700,USDT,80.30400000,80.26321500,XRP,0.19200000,0.46745700,Wallet,"",""
57173144,2025-03-20 10:04:35,Spot Trading,Buy,61886611,2405264268,"","","",XRP,22.00000000,53.56282700,USD,55.31240000,55.31240000,XRP,0.13200000,0.32137700,Wallet,"",""
57173144,2025-03-20 10:16:26,Spot Trading,Buy,166795276,2405264980,"","","",XRP,20.00000000,48.69347900,USDT,49.81600000,49.79069900,XRP,0.12000000,0.29216100,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325893,"","","",XRP,45.00000000,107.06748900,USDT,107.52750000,107.48961400,USDT,0.64516500,0.64493800,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325896,"","","",XRP,4.00000000,9.51711000,USDT,9.55440000,9.55103400,USDT,0.05732640,0.05730600,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325894,"","","",XRP,20.00000000,47.58555100,USDT,47.77800000,47.76116600,USDT,0.28666800,0.28656700,Wallet,"",""
57173144,2025-03-21 07:18:38,Spot Trading,Sell,167052988,2405325903,"","","",XRP,50.00000000,118.96387700,USDT,119.40000000,119.35793100,USDT,0.71640000,0.71614800,Wallet,"",""
57173144,2025-03-21 22:30:58,Spot Trading,Buy,167451191,2405361795,"","","",XRP,60.00000000,142.75665200,USDT,143.39400000,143.34347700,XRP,0.24000000,0.57102700,Wallet,"",""
57173144,2025-03-22 22:49:26,Spot Trading,Buy,276492314,2405394366,"","","",ATOM,13.37000000,65.21402900,USDT,65.64670000,65.63866600,ATOM,0.05348000,0.26085600,Wallet,"",""
57173144,2025-03-22 22:50:44,Spot Trading,Buy,276492424,2405393792,"","","",ATOM,11.40000000,55.60508100,USDT,55.86000000,55.85316400,ATOM,0.04560000,0.22242000,Wallet,"",""
57173144,2025-03-25 04:15:55,Spot Trading,Buy,34958864,2405539881,"","","",RENDER,0.24000000,0.97007000,USDT,0.91416000,0.91433200,RENDER,0.00144000,0.00582000,Wallet,"",""
57173144,2025-03-25 04:16:09,Spot Trading,Buy,34958864,2405538383,"","","",RENDER,4.65000000,18.79511200,USDT,17.71185000,17.71518600,RENDER,0.01860000,0.07518000,Wallet,"",""
57173144,2025-03-31 02:08:17,Spot Trading,Buy,171375488,2406088926,"","","",XRP,11.00000000,22.98886400,USDT,23.14620000,23.14083200,XRP,0.06600000,0.13793300,Wallet,"",""
57173144,2025-03-31 03:47:43,Spot Trading,Buy,61998615,2406093960,"","","",ARB,76.80000000,25.19011300,USDT,25.42080000,25.41490400,ARB,0.30720000,0.10076000,Wallet,"",""
57173144,2025-04-02 00:17:17,Spot Trading,Sell,62038034,2406206144,"","","",ARB,4.50000000,1.38315100,USDT,1.49985000,1.49954600,USDT,0.00899910,0.00899700,Wallet,"",""
57173144,2025-04-02 00:17:17,Spot Trading,Sell,62038034,2406206142,"","","",ARB,33.70000000,10.35826600,USDT,11.52540000,11.52306500,USDT,0.06915240,0.06913800,Wallet,"",""
57173144,2025-04-02 06:58:15,Spot Trading,Buy,18722956,2406224071,"","","",PEPE,13543091.00000000,95.74965300,USDT,98.99999521,98.97994000,PEPE,54172.36000000,0.38299900,Wallet,"",""
57173144,2025-04-02 18:45:33,Spot Trading,Buy,1462404644,2406257830,"","","",BTC,0.00153000,126.20313400,USDT,132.50053980,132.47369800,BTC,0.00000918,0.75721900,Wallet,"",""
57173144,2025-04-02 18:47:11,Spot Trading,Buy,1195317716,2406258772,"","","",ETH,0.09290000,166.78459700,USDT,176.55180500,176.51603900,ETH,0.00037160,0.66713800,Wallet,"",""
57173144,2025-04-02 20:21:12,Spot Trading,Sell,1462405530,2406269584,"","","",BTC,0.00040000,32.99428300,USDT,34.98416800,34.97708100,USDT,0.20990501,0.20986200,Wallet,"",""
57173144,2025-04-02 20:21:12,Spot Trading,Sell,1462405530,2406269588,"","","",BTC,0.00030000,24.74571300,USDT,26.24030400,26.23498800,USDT,0.15744182,0.15741000,Wallet,"",""
57173144,2025-04-02 20:21:12,Spot Trading,Sell,1462405530,2406269585,"","","",BTC,0.00006000,4.94914300,USDT,5.24676120,5.24569800,USDT,0.03148057,0.03147400,Wallet,"",""
57173144,2025-04-02 20:24:03,Spot Trading,Buy,173289413,2406270194,"","","",XRP,50.00000000,101.25333200,USDT,109.44000000,109.41783000,XRP,0.20000000,0.40501300,Wallet,"",""
57173144,2025-04-06 19:01:19,Spot Trading,Sell,1464427494,2406692080,"","","",BTC,0.00076000,59.44300500,USDT,60.26895760,60.22533000,USDT,0.24107583,0.24090100,Wallet,"",""
57173144,2025-04-06 21:23:08,Spot Trading,Buy,1197819226,2406706944,"","","",ETH,0.09620000,151.68124200,USDT,153.57656600,153.46539300,ETH,0.00057720,0.91008700,Wallet,"",""
57173144,2025-04-08 06:57:18,Spot Trading,Buy,178611126,2406884031,"","","",XRP,53.00000000,95.11208200,USDT,98.63830000,98.53714700,XRP,0.31800000,0.57067200,Wallet,"",""
57173144,2025-04-08 07:55:43,Spot Trading,Sell,178643530,2406887617,"","","",XRP,30.00000000,53.83702700,USDT,55.84500000,55.78773200,USDT,0.33507000,0.33472600,Wallet,"",""
57173144,2025-04-08 07:56:24,Spot Trading,Buy,178643825,2406886724,"","","",XRP,30.00000000,53.83702700,USDT,55.98900000,55.93158400,XRP,0.18000000,0.32302200,Wallet,"",""
57173144,2025-04-08 08:03:51,Spot Trading,Sell,178645430,2406887636,"","","",XRP,15.00000000,26.91851400,USDT,28.01250000,27.98377300,USDT,0.11205000,0.11193500,Wallet,"",""
57173144,2025-04-08 08:23:08,Spot Trading,Buy,178656824,2406887336,"","","",XRP,15.00000000,26.91851400,USDT,27.81300000,27.78447800,XRP,0.06000000,0.10767400,Wallet,"",""
57173144,2025-04-08 08:29:59,Spot Trading,Sell,178667104,2406887381,"","","",XRP,26.00000000,46.65875700,USDT,48.26120000,48.21170900,USDT,0.28956720,0.28927000,Wallet,"",""
57173144,2025-04-08 11:51:28,Spot Trading,Sell,178706902,2406893329,"","","",XRP,26.00000000,46.65875700,USDT,50.70000000,50.64800800,USDT,0.20280000,0.20259200,Wallet,"",""
57173144,2025-04-08 21:21:45,Spot Trading,Buy,179470043,2406928712,"","","",XRP,64.00000000,114.85232500,USDT,115.84000000,115.72120700,XRP,0.25600000,0.45940900,Wallet,"",""
57173144,2025-04-09 06:11:30,Spot Trading,Sell,179713527,2406963414,"","","",XRP,20.00000000,41.03475600,USDT,36.40000000,36.38857400,USDT,0.14560000,0.14555400,Wallet,"",""
57173144,2025-04-09 09:35:27,Spot Trading,Buy,180048846,2406970938,"","","",XRP,20.00000000,41.03475600,USDT,36.39600000,36.38457500,XRP,0.12000000,0.24620900,Wallet,"",""
57173144,2025-04-09 12:12:03,Spot Trading,Buy,76709599,2406977436,"","","",USDT,96.00000000,95.96986500,USD,95.93280000,95.93280000,USDT,0.57600000,0.57581900,Wallet,"",""
57173144,2025-04-09 12:12:03,Spot Trading,Buy,76709599,2406977439,"","","",USDT,104.00000000,103.96735300,USD,103.92720000,103.92720000,USDT,0.62400000,0.62380400,Wallet,"",""
57173144,2025-04-09 12:30:00,Spot Trading,Buy,180173199,2406976207,"","","",XRP,15.00000000,30.77606700,USDT,26.62500000,26.61664200,XRP,0.06000000,0.12310400,Wallet,"",""
57173144,2025-04-09 13:42:01,Spot Trading,Sell,179714031,2406982102,"","","",XRP,20.00000000,41.03475600,USDT,37.00000000,36.98838500,USDT,0.14800000,0.14795400,Wallet,"",""
57173144,2025-04-09 17:04:52,Spot Trading,Sell,179714396,2406993200,"","","",XRP,24.00000000,49.24170700,USDT,45.12000000,45.10583600,USDT,0.18048000,0.18042300,Wallet,"",""
57173144,2025-04-09 17:22:25,Spot Trading,Sell,180049488,2406997905,"","","",XRP,20.00000000,41.03475600,USDT,38.20000000,38.18800900,USDT,0.15280000,0.15275200,Wallet,"",""
57173144,2025-04-09 17:33:38,Spot Trading,Sell,180500754,2407006351,"","","",XRP,15.00000000,30.77606700,USDT,30.07350000,30.06406000,USDT,0.12029400,0.12025600,Wallet,"",""
57173144,2025-04-09 22:06:13,Spot Trading,Buy,35792232,2407038772,"","","",RENDER,23.69000000,80.09475100,USDT,80.78290000,80.75754100,RENDER,0.09476000,0.32037900,Wallet,"",""
57173144,2025-04-09 22:14:30,Spot Trading,Buy,35793506,2407038255,"","","",RENDER,13.32000000,45.03428000,USDT,45.63432000,45.61999500,RENDER,0.07992000,0.27020600,Wallet,"",""
57173144,2025-04-10 00:33:43,Spot Trading,Buy,35801591,2407074643,"","","",RENDER,0.89000000,3.08117600,USDT,3.02600000,3.02385400,RENDER,0.00356000,0.01232500,Wallet,"",""
57173144,2025-04-10 00:33:43,Spot Trading,Buy,35801591,2407066399,"","","",RENDER,15.11000000,52.31075900,USDT,51.37400000,51.33757100,RENDER,0.06044000,0.20924300,Wallet,"",""
57173144,2025-04-10 00:36:02,Spot Trading,Buy,180828505,2407066415,"","","",XRP,26.00000000,51.12853000,USDT,52.52000000,52.48275800,XRP,0.10400000,0.20451400,Wallet,"",""
57173144,2025-04-10 03:18:24,Spot Trading,Buy,180828847,2407203503,"","","",XRP,9.00000000,17.69833700,USDT,17.82000000,17.80736400,XRP,0.03600000,0.07079300,Wallet,"",""
57173144,2025-04-10 04:05:39,Spot Trading,Buy,35801663,2407206474,"","","",RENDER,21.00000000,72.70191500,USDT,69.21600000,69.16691900,RENDER,0.12600000,0.43621100,Wallet,"",""
57173144,2025-04-10 12:04:16,Spot Trading,Sell,35801397,2407217650,"","","",RENDER,19.11000000,66.15874300,USDT,64.97400000,64.92792700,USDT,0.25989600,0.25971200,Wallet,"",""
57173144,2025-04-10 13:19:37,Spot Trading,Sell,180835083,2407220790,"","","",XRP,25.00000000,49.16204800,USDT,50.24500000,50.20937100,USDT,0.20098000,0.20083700,Wallet,"",""
57173144,2025-04-11 01:47:48,Spot Trading,Sell,181786108,2407264601,"","","",XRP,9.00000000,18.21498100,USDT,17.89470000,17.88561200,USDT,0.07157880,0.07154200,Wallet,"",""
57173144,2025-04-11 19:49:12,Spot Trading,Buy,68916346,2407310482,"","","",SUI,44.80000000,98.09984400,USDT,99.54112000,99.49056700,SUI,0.26880000,0.58859900,Wallet,"",""
57173144,2025-04-11 19:51:09,Spot Trading,Buy,63829677,2407310492,"","","",ARB,234.00000000,69.09296500,USDT,69.80220000,69.76675000,ARB,1.40400000,0.41455800,Wallet,"",""
57173144,2025-04-11 19:52:09,Spot Trading,Buy,647499244,2407310922,"","","",DOGE,125.00000000,20.01108900,USDT,19.98000000,19.96985300,DOGE,0.75000000,0.12006700,Wallet,"",""
57173144,2025-04-11 19:52:27,Spot Trading,Buy,160412780,2407308506,"","","",LINK,7.86000000,99.52318300,USDT,99.97920000,99.92842500,LINK,0.03144000,0.39809300,Wallet,"",""
57173144,2025-04-11 23:14:08,Spot Trading,Buy,648821358,2407318360,"","","",SOL,1.00000000,121.53238000,USDT,120.50000000,120.43880300,SOL,0.00400000,0.48613000,Wallet,"",""
57173144,2025-04-12 04:32:04,Spot Trading,Sell,36138538,2407330517,"","","",RENDER,10.00000000,39.53887000,USDT,38.20000000,38.19557000,USDT,0.15280000,0.15278200,Wallet,"",""
57173144,2025-04-12 06:25:00,Spot Trading,Sell,36138784,2407332063,"","","",RENDER,10.00000000,39.53887000,USDT,38.80000000,38.79550100,USDT,0.15520000,0.15518200,Wallet,"",""
57173144,2025-04-12 13:46:48,Spot Trading,Sell,647502833,2407344011,"","","",DOGE,50.00000000,8.38054200,USDT,8.25000000,8.24904300,USDT,0.03300000,0.03299600,Wallet,"",""
57173144,2025-04-12 14:24:19,Spot Trading,Sell,36138817,2407349626,"","","",RENDER,11.63000000,45.98370600,USDT,45.82220000,45.81688600,USDT,0.18328880,0.18326800,Wallet,"",""
57173144,2025-04-12 14:31:22,Spot Trading,Sell,68919926,2407348431,"","","",SUI,15.00000000,35.18265700,USDT,34.95000000,34.94594700,USDT,0.13980000,0.13978400,Wallet,"",""
57173144,2025-04-12 14:32:51,Spot Trading,Sell,160413728,2407349447,"","","",LINK,3.82000000,50.22024000,USDT,50.61500000,50.60913100,USDT,0.20246000,0.20243700,Wallet,"",""
57173144,2025-04-12 15:23:17,Spot Trading,Sell,647502837,2407354264,"","","",DOGE,50.00000000,8.38054200,USDT,8.40000000,8.39902600,USDT,0.03360000,0.03359600,Wallet,"",""
57173144,2025-04-12 20:41:44,Spot Trading,Sell,68919982,2407367496,"","","",SUI,15.00000000,35.18265700,USDT,35.70000000,35.69586000,USDT,0.14280000,0.14278300,Wallet,"",""
57173144,2025-04-13 17:42:51,Spot Trading,Sell,63831247,2407410633,"","","",ARB,80.00000000,24.03061000,USDT,25.04000000,25.03131900,USDT,0.10016000,0.10012500,Wallet,"",""
57173144,2025-04-14 03:01:29,Spot Trading,Buy,36345851,2407450561,"","","",RENDER,20.00000000,78.62471600,USDT,77.80000000,77.77660600,RENDER,0.12000000,0.47174800,Wallet,"",""
57173144,2025-04-14 03:04:21,Spot Trading,Buy,36346000,2407449231,"","","",RENDER,11.81000000,46.42789500,USDT,45.70470000,45.69095700,RENDER,0.07086000,0.27856700,Wallet,"",""
57173144,2025-04-14 03:04:21,Spot Trading,Buy,36346000,2407449233,"","","",RENDER,5.66000000,22.25079500,USDT,21.89288000,21.88629700,RENDER,0.03396000,0.13350500,Wallet,"",""
57173144,2025-04-14 09:46:46,Spot Trading,Buy,18205196,2407460727,"","","",TRUMP,2.47600000,19.49475600,USDT,20.47652000,20.47036300,TRUMP,0.00990400,0.07797900,Wallet,"",""
57173144,2025-04-14 13:41:51,Spot Trading,Buy,1469669422,2407471460,"","","",BTC,0.00007000,5.91796700,USDT,5.91500000,5.91322100,BTC,2.8E-7,0.02367200,Wallet,"",""
57173144,2025-04-14 13:41:54,Spot Trading,Buy,1469669422,2407471470,"","","",BTC,0.00040000,33.81695700,USDT,33.80000000,33.78983600,BTC,0.00000160,0.13526800,Wallet,"",""
57173144,2025-04-14 13:42:07,Spot Trading,Buy,1469669422,2407472374,"","","",BTC,0.00001000,0.84542400,USDT,0.84500000,0.84474600,BTC,4E-8,0.00338200,Wallet,"",""
57173144,2025-04-14 13:46:21,Spot Trading,Buy,1469740919,2407471907,"","","",BTC,0.00049000,41.42577200,USDT,41.40137890,41.38893000,BTC,0.00000294,0.24855500,Wallet,"",""
57173144,2025-04-14 15:49:26,Spot Trading,Buy,1469669961,2407482240,"","","",BTC,0.00048000,40.58034800,USDT,40.22400000,40.21190500,BTC,0.00000192,0.16232100,Wallet,"",""
57173144,2025-04-17 16:24:02,Spot Trading,Sell,36577096,2407792611,"","","",RENDER,12.50000000,50.19348500,USDT,50.62500000,50.62169500,USDT,0.20250000,0.20248700,Wallet,"",""
57173144,2025-04-17 18:35:34,Spot Trading,Sell,1557263,2407800917,"","","",TRUMP,1.25000000,9.42939800,USD,10.33750000,10.33750000,USD,0.04135000,0.04135000,Wallet,"",""
57173144,2025-04-18 19:19:20,Spot Trading,Buy,186362831,2407839804,"","","",XRP,9.00000000,18.57174700,USDT,18.74340000,18.73848800,XRP,0.03600000,0.07428700,Wallet,"",""
57173144,2025-04-18 19:22:14,Spot Trading,Buy,186362949,2407839819,"","","",XRP,3.00000000,6.19058200,USDT,6.24300000,6.24136400,XRP,0.01200000,0.02476200,Wallet,"",""
57173144,2025-04-18 19:35:15,Spot Trading,Buy,186362763,2407840967,"","","",XRP,12.00000000,24.76233000,USDT,24.94080000,24.93426400,XRP,0.04800000,0.09904900,Wallet,"",""
57173144,2025-04-22 15:08:30,Spot Trading,Sell,187551060,2408043447,"","","",XRP,6.00000000,13.29283800,USDT,13.02000000,13.02359400,USDT,0.05208000,0.05209400,Wallet,"",""
57173144,2025-04-22 21:49:29,Spot Trading,Sell,187551067,2408077104,"","","",XRP,6.00000000,13.29283800,USDT,13.26000000,13.26366100,USDT,0.05304000,0.05305500,Wallet,"",""
57173144,2025-04-23 02:51:53,Spot Trading,Sell,72558297,2408109435,"","","",SUI,4.80000000,14.23423300,USDT,13.44000000,13.44398500,USDT,0.05376000,0.05377600,Wallet,"",""
57173144,2025-04-23 03:49:43,Spot Trading,Sell,72558297,2408114342,"","","",SUI,0.20000000,0.59309300,USDT,0.56000000,0.56016600,USDT,0.00224000,0.00224100,Wallet,"",""
57173144,2025-04-23 04:47:19,Spot Trading,Sell,72558398,2408116263,"","","",SUI,5.00000000,14.82732600,USDT,14.50000000,14.50429900,USDT,0.05800000,0.05801700,Wallet,"",""
57173144,2025-04-23 06:33:44,Spot Trading,Sell,72558584,2408126418,"","","",SUI,4.50000000,13.34459300,USDT,13.27500000,13.27893600,USDT,0.05310000,0.05311600,Wallet,"",""
57173144,2025-04-23 08:23:11,Spot Trading,Sell,161961551,2408132010,"","","",LINK,1.35000000,20.25734600,USDT,20.04750000,20.05344300,USDT,0.08019000,0.08021400,Wallet,"",""
57173144,2025-04-23 08:42:01,Spot Trading,Sell,187551112,2408132996,"","","",XRP,6.00000000,13.30413500,USDT,13.68000000,13.68405600,USDT,0.05472000,0.05473600,Wallet,"",""
57173144,2025-04-23 13:16:11,Spot Trading,Sell,161961566,2408145371,"","","",LINK,1.35000000,20.25734600,USDT,20.52000000,20.52608400,USDT,0.08208000,0.08210400,Wallet,"",""
57173144,2025-04-23 15:03:24,Spot Trading,Sell,187552103,2408158099,"","","",XRP,5.00000000,11.08677900,USDT,11.14600000,11.14930400,USDT,0.06687600,0.06689600,Wallet,"",""
57173144,2025-04-24 08:36:02,Spot Trading,Buy,37321810,2408375310,"","","",RENDER,4.75000000,21.31201100,USDT,20.32050000,20.32607100,RENDER,0.01900000,0.08524800,Wallet,"",""
57173144,2025-04-24 08:42:42,Spot Trading,Buy,37322010,2408375360,"","","",RENDER,10.12000000,45.40580000,USDT,43.29336000,43.30522900,RENDER,0.04048000,0.18162300,Wallet,"",""
57173144,2025-04-24 14:35:13,Spot Trading,Sell,37323274,2408387489,"","","",RENDER,8.00000000,35.89391300,USDT,36.40000000,36.40997900,USDT,0.14560000,0.14564000,Wallet,"",""
57173144,2025-04-24 14:35:14,Spot Trading,Sell,37323274,2408387493,"","","",RENDER,2.36000000,10.58870400,USDT,10.73800000,10.74094400,USDT,0.04295200,0.04296400,Wallet,"",""
57173144,2025-04-25 00:10:20,Spot Trading,Buy,74044427,2408421858,"","","",SUI,14.00000000,49.15937900,USDT,46.77260000,46.80073600,SUI,0.05600000,0.19663800,Wallet,"",""
57173144,2025-04-25 01:11:12,Spot Trading,Sell,64825801,2408426352,"","","",ARB,15.00000000,5.19852200,USDT,5.17500000,5.17811300,USDT,0.02070000,0.02071200,Wallet,"",""
57173144,2025-04-25 08:32:50,Spot Trading,Sell,74045277,2408448977,"","","",SUI,5.00000000,17.55692100,USDT,18.10000000,18.11088800,USDT,0.07240000,0.07244400,Wallet,"",""
